1,JTBC,토일드라마(협상의기술),6.398
2,JTBC,아는형님,2.759
3,TV조선,미스터트롯3갈라쇼2부<재>,2.550
4,TV조선,강적들,2.369
5,MBN,속풀이쇼동치미,2.167
6,TV조선,조선의사랑꾼<재>,1.940
7,채널A,뉴스A,1.905
8,MBN,MBN뉴스센터,1.899
9,TV조선,미스터트롯3갈라쇼1부<재>,1.793
10,채널A,뉴스TOP10,1.731
