1,JTBC,토일드라마(정숙한세일즈),6.495
2,JTBC,뭉쳐야찬다3조축TOP100정복,2.779
3,MBN,한번쯤이혼할결심3부,2.692
4,채널A,이제만나러갑니다,2.316
5,MBN,한번쯤이혼할결심2부,2.288
6,JTBC,극악에서극락까지극한투어,2.163
7,MBN,MBN뉴스센터,1.930
8,MBN,특종세상<재>,1.882
9,TV조선,TV조선뉴스7,1.811
10,채널A,뉴스A,1.656
