1,JTBC,사건반장,3.720
2,JTBC,JTBC뉴스룸,2.684
3,TV조선,전국팬심쟁탈쇼미스쓰리랑2부,2.492
4,채널A,뉴스A,2.490
5,TV조선,TV조선뉴스9,2.207
6,JTBC,수요드라마(조립식가족),2.020
7,MBN,나는자연인이다,2.007
7,TV조선,보도본부핫라인,2.007
9,TV조선,전국팬심쟁탈쇼미스쓰리랑3부,2.000
10,MBN,김명준의뉴스파이터,1.989
