1,TV조선,조선의사랑꾼2부,4.692
2,TV조선,조선의사랑꾼1부,3.905
3,JTBC,최강야구,3.296
4,JTBC,톡파원25시,3.148
5,JTBC,사건반장,2.945
6,TV조선,사건파일24,2.807
7,채널A,뉴스A,2.631
8,TV조선,TV조선뉴스9,2.599
9,JTBC,JTBC뉴스룸,2.543
10,채널A,탐정들의영업비밀,2.471
