1,tvN,TVNXTVING오리지널드라마원경<본>,5.327
2,tvN,벌거벗은세계사<본>,2.380
3,ENA,나미브<본>,2.324
4,YTN,뉴스UP,1.595
5,YTN,뉴스ON,1.374
6,연합뉴스TV,뉴스1번지,1.228
7,tvN,TVNXTVING오리지널드라마원경,1.226
8,YTN,뉴스퀘어2PM,1.220
9,tvN,전무후무한특종랭킹프리한19<본>,1.195
10,연합뉴스TV,뉴스리뷰,1.148
