1,tvN,서진이네2<본>,8.433
2,tvN,동네친구번개프로젝트밥이나한잔해,1.927
3,tvN,유퀴즈온더블럭,1.789
4,tvN,UEFAEURO2024GERMANY<본>,1.419
5,연합뉴스TV,출발600,1.248
6,연합뉴스TV,뉴스센터,1.128
7,연합뉴스TV,뉴스프라임,1.042
8,YTN,뉴스UP,1.022
9,연합뉴스TV,뉴스리뷰,1.011
10,연합뉴스TV,뉴스포커스,0.990
