1,tvN,정년이,2.558
2,tvN,좋거나나쁜동재<본>,2.260
3,tvN,스페셜에디션삼시세끼LIGHT,1.879
4,ENA,취하는로맨스<본>,1.868
5,tvN,정년이,1.840
6,tvN,문과VS이과놀라운증명<본>,1.697
7,ENA,지옥에서온판사,1.537
8,연합뉴스TV,뉴스리뷰,1.221
9,연합뉴스TV,2024미국의선택,1.134
10,YTN,뉴스UP,1.079
