1,KBS1,일일드라마(결혼하자맹꽁아),13.9
2,KBS2,일일드라마(신데렐라게임),10.8
3,KBS1,아침마당,8.8
4,KBS1,인간극장,8.3
5,MBC,MBC뉴스데스크,8.0
6,KBS1,KBS9시뉴스,7.5
7,KBS1,6시내고향,5.8
8,KBS2,2TV생생정보,4.8
8,SBS,골때리는그녀들G리그,4.8
10,KBS1,KBS뉴스광장2부,4.6
11,KBS1,KBS뉴스930,4.4
12,SBS,SBS8뉴스,4.2
12,KBS1,생로병사의비밀,4.2
12,MBC,MBC스포츠축구(2025AFCU20아시안컵한국:사우디아라비아),4.2
15,KBS1,KBS뉴스7,4.1
16,KBS2,슈퍼맨이돌아왔다,3.3
17,MBC,특집MBC100분토론,3.1
18,MBC,황금어장라디오스타,2.9
19,KBS1,KBS뉴스5,2.8
20,KBS1,우리집금송아지,2.6
