1,KBS1,일일드라마(결혼하자맹꽁아),14.7,2025.03.13
2,KBS2,일일드라마(신데렐라게임),11.4,2025.03.13
3,KBS1,인간극장,8.1,2025.03.13
4,KBS1,KBS9시뉴스,8.0,2025.03.13
5,KBS1,아침마당,6.9,2025.03.13
6,MBC,MBC뉴스데스크,6.4,2025.03.13
7,KBS1,6시내고향,5.9,2025.03.13
8,MBC,일일드라마(친절한선주씨),5.8,2025.03.13
9,KBS1,KBS뉴스광장2부,4.9,2025.03.13
10,KBS1,한국인의밥상,4.6,2025.03.13
11,KBS1,KBS뉴스930,4.4,2025.03.13
12,KBS2,2TV생생정보,4.1,2025.03.13
12,KBS1,KBS뉴스7,4.1,2025.03.13
14,MBC,실화탐사대,3.8,2025.03.13
15,KBS2,박원숙의같이삽시다,3.3,2025.03.13
16,SBS,SBS8뉴스,3.0,2025.03.13
17,MBC,연금복권720플러스,2.6,2025.03.13
17,SBS,모닝와이드3부,2.6,2025.03.13
19,SBS,정글밥2페루밥,2.4,2025.03.13
19,KBS1,KBS뉴스5,2.4,2025.03.13
