1,KBS1,일일드라마(수지맞은우리),14.6,2024.08.26
2,KBS1,인간극장,8.9,2024.08.26
2,KBS2,일일드라마(스캔들),8.9,2024.08.26
4,KBS1,KBS9시뉴스,8.1,2024.08.26
5,KBS1,가요무대,6.5,2024.08.26
6,MBC,일일드라마(용감무쌍용수정),6.3,2024.08.26
7,KBS1,아침마당,5.9,2024.08.26
8,KBS1,6시내고향,5.8,2024.08.26
9,MBC,MBC뉴스데스크,5.5,2024.08.26
10,MBC,푹쉬면다행이야,5.3,2024.08.26
10,KBS1,KBS뉴스광장2부,5.3,2024.08.26
12,KBS1,우리말겨루기여름방학특집3부,4.8,2024.08.26
13,MBC,오은영리포트결혼지옥,4.5,2024.08.26
14,KBS1,KBS뉴스930,4.2,2024.08.26
15,SBS,SBS8뉴스,4.0,2024.08.26
16,KBS1,KBS뉴스7,3.9,2024.08.26
17,KBS2,2TV생생정보,3.8,2024.08.26
18,SBS,생활의달인,3.7,2024.08.26
19,SBS,동상이몽2너는내운명,3.2,2024.08.26
20,KBS1,KBS뉴스광장1부,2.9,2024.08.26
