1,KBS1,일일드라마(수지맞은우리),14.1,2024.09.27
2,KBS2,일일드라마(스캔들),8.7,2024.09.27
3,KBS1,인간극장,8.1,2024.09.27
4,SBS,금토드라마(지옥에서온판사),8.0,2024.09.27
5,MBC,금토드라마(백설공주에게죽음을),7.9,2024.09.27
6,KBS1,KBS9시뉴스,7.5,2024.09.27
7,KBS1,아침마당,6.3,2024.09.27
8,MBC,MBC뉴스데스크,6.2,2024.09.27
9,MBC,일일드라마(용감무쌍용수정),6.0,2024.09.27
10,KBS1,KBS뉴스광장2부,5.4,2024.09.27
11,KBS1,6시내고향,5.1,2024.09.27
11,MBC,나혼자산다,5.1,2024.09.27
13,KBS1,SINCE1983추적60분,4.2,2024.09.27
14,SBS,궁금한이야기Y,3.8,2024.09.27
15,SBS,SBS8뉴스,3.5,2024.09.27
15,KBS1,KBS뉴스930,3.5,2024.09.27
15,KBS1,KBS뉴스7,3.5,2024.09.27
18,KBS2,2TV생생정보,3.4,2024.09.27
19,KBS2,신상출시편스토랑,3.3,2024.09.27
20,SBS,금토드라마(지옥에서온판사<재>),3.1,2024.09.27
