1,KBS1,일일드라마(결혼하자맹꽁아),12.5
2,KBS2,일일드라마(신데렐라게임),8.5
3,MBC,MBC뉴스데스크,8.1
4,KBS1,인간극장,7.6
5,KBS1,KBS9시뉴스,7.3
6,KBS1,6시내고향,6.8
7,KBS1,아침마당,6.4
8,MBC,실화탐사대,5.1
9,KBS1,한국인의밥상,4.4
9,MBC,일일드라마(친절한선주씨),4.4
11,KBS1,KBS뉴스광장2부,4.2
12,KBS1,KBS뉴스930,4.1
12,KBS2,2TV생생정보,4.1
14,KBS1,KBS뉴스7,3.8
15,KBS1,동물의왕국<재>,3.7
16,SBS,와진짜세상에이런일이,3.5
17,SBS,꼬리에꼬리를무는그날이야기,3.3
18,SBS,SBS8뉴스,3.0
18,MBC,MBC뉴스투데이2부,3.0
18,KBS1,KBS뉴스5,3.0
