1,KBS1,일일드라마(결혼하자맹꽁아),14.3,2025.03.11
2,KBS2,일일드라마(신데렐라게임),11.6,2025.03.11
3,KBS1,인간극장,8.1,2025.03.11
4,KBS1,KBS9시뉴스,7.7,2025.03.11
5,MBC,MBC뉴스데스크,7.6,2025.03.11
6,KBS1,아침마당,6.9,2025.03.11
7,MBC,일일드라마(친절한선주씨),6.2,2025.03.11
8,KBS1,6시내고향,5.5,2025.03.11
9,SBS,신발벗고돌싱포맨,5.1,2025.03.11
10,KBS1,KBS뉴스광장2부,4.5,2025.03.11
11,KBS2,2TV생생정보,4.2,2025.03.11
12,KBS1,KBS뉴스7,4.0,2025.03.11
13,KBS1,KBS뉴스930,3.8,2025.03.11
14,SBS,SBS8뉴스,3.3,2025.03.11
14,MBC,질문들,3.3,2025.03.11
16,KBS1,이웃집찰스,3.1,2025.03.11
17,KBS1,KBS뉴스5,2.7,2025.03.11
17,MBC,PD수첩,2.7,2025.03.11
19,KBS2,스모킹건,2.6,2025.03.11
20,MBC,MBC뉴스투데이2부,2.3,2025.03.11
