1,KBS1,일일드라마(수지맞은우리),14.4
2,KBS1,인간극장,7.8
3,KBS2,일일드라마(스캔들),7.4
4,KBS1,KBS9시뉴스,6.5
5,KBS1,아침마당,5.7
6,KBS1,KBS뉴스광장2부,5.4
7,MBC,일일드라마(용감무쌍용수정),5.3
8,MBC,MBC뉴스데스크,5.0
9,KBS1,한국인의밥상,4.9
10,KBS1,6시내고향,4.6
11,SBS,SBS8뉴스,3.8
11,SBS,과몰입인생사2,3.8
13,MBC,실화탐사대,3.7
14,KBS1,KBS뉴스930,3.5
14,KBS1,다큐인사이트(로드투파리우상혁),3.5
16,KBS2,박원숙의같이삽시다,3.2
16,KBS2,2TV생생정보,3.2
16,KBS1,KBS뉴스광장1부,3.2
19,KBS1,KBS뉴스7,3.1
20,SBS,모닝와이드3부,2.9
