1,KBS1,일일드라마(결혼하자맹꽁아),13.2,2024.10.07
2,KBS2,일일드라마(스캔들),8.7,2024.10.07
3,KBS1,KBS9시뉴스,8.6,2024.10.07
4,KBS1,인간극장,8.1,2024.10.07
5,MBC,일일드라마(용감무쌍용수정),6.7,2024.10.07
5,KBS1,6시내고향,6.7,2024.10.07
7,KBS1,아침마당,6.5,2024.10.07
8,MBC,MBC뉴스데스크,6.3,2024.10.07
9,KBS1,가요무대,5.5,2024.10.07
10,KBS1,KBS뉴스광장2부,5.4,2024.10.07
11,KBS1,우리말겨루기,5.3,2024.10.07
12,MBC,푹쉬면다행이야,5.2,2024.10.07
13,SBS,동상이몽2너는내운명,4.8,2024.10.07
14,SBS,생활의달인,4.5,2024.10.07
15,KBS1,KBS뉴스930,4.4,2024.10.07
16,SBS,SBS8뉴스,4.3,2024.10.07
16,KBS1,KBS뉴스7,4.3,2024.10.07
18,KBS2,2TV생생정보,3.7,2024.10.07
19,MBC,오은영리포트결혼지옥,3.1,2024.10.07
20,SBS,모닝와이드3부,2.7,2024.10.07
