1,KBS2,주말드라마(미녀와순정남),18.6,2024.07.07
2,SBS,미운우리새끼다시쓰는육아일기,14.9,2024.07.07
3,KBS2,1박2일,8.0,2024.07.07
4,KBS1,KBS9시뉴스,6.9,2024.07.07
5,KBS1,전국노래자랑,6.1,2024.07.07
6,KBS2,사장님귀는당나귀귀,5.2,2024.07.07
7,SBS,TV동물농장,5.1,2024.07.07
8,MBC,미스터리음악쇼복면가왕,4.5,2024.07.07
9,MBC,MBC뉴스데스크,4.3,2024.07.07
10,KBS1,특파원보고세계는지금<재>,4.1,2024.07.07
11,SBS,SBS8뉴스,3.9,2024.07.07
11,KBS1,박원숙의같이삽시다<재>,3.9,2024.07.07
13,KBS1,KBS뉴스(12:00),3.6,2024.07.07
13,MBC,탐사기획스트레이트,3.6,2024.07.07
13,SBS,런닝맨,3.6,2024.07.07
16,KBS1,이슈PICK쌤과함께,3.4,2024.07.07
17,MBC,출발비디오여행,3.3,2024.07.07
18,KBS1,KBS뉴스(19:00),3.2,2024.07.07
18,KBS1,동네한바퀴<재>,3.2,2024.07.07
20,KBS1,일요진단라이브,3.1,2024.07.07
