1,KBS1,일일드라마(수지맞은우리),14.1,2024.08.28
2,KBS1,인간극장,8.9,2024.08.28
3,KBS2,일일드라마(스캔들),8.8,2024.08.28
4,KBS1,KBS9시뉴스,7.7,2024.08.28
5,KBS1,아침마당,7.5,2024.08.28
6,MBC,일일드라마(용감무쌍용수정),5.8,2024.08.28
7,KBS1,6시내고향,5.1,2024.08.28
8,KBS1,KBS뉴스광장2부,5.0,2024.08.28
9,MBC,MBC뉴스데스크,4.8,2024.08.28
9,SBS,골때리는그녀들세계관의확장,4.8,2024.08.28
11,KBS1,KBS뉴스930,4.1,2024.08.28
12,MBC,황금어장라디오스타,3.7,2024.08.28
13,SBS,SBS8뉴스,3.6,2024.08.28
14,KBS2,2TV생생정보,3.5,2024.08.28
15,KBS1,생로병사의비밀,3.3,2024.08.28
16,KBS1,KBS뉴스7,3.1,2024.08.28
17,KBS2,수목드라마(완벽한가족),2.7,2024.08.28
18,KBS1,KBS뉴스광장1부,2.5,2024.08.28
18,KBS1,우리집금송아지,2.5,2024.08.28
20,KBS1,뉴스라인W,2.3,2024.08.28
