1,KBS2,일일드라마(신데렐라게임),11.4,2025.03.26
2,KBS1,인간극장,8.1,2025.03.26
3,MBC,MBC뉴스데스크,7.4,2025.03.26
4,KBS1,KBS9시뉴스,7.1,2025.03.26
5,KBS1,KBS뉴스특보,6.5,2025.03.26
6,KBS1,KBS뉴스광장2부,6.3,2025.03.26
7,MBC,일일드라마(친절한선주씨),5.7,2025.03.26
8,SBS,골때리는그녀들G리그,5.3,2025.03.26
9,KBS1,KBS뉴스특보,5.0,2025.03.26
10,KBS1,생활의발견스페셜<재>,4.5,2025.03.26
10,KBS1,KBS뉴스특보,4.5,2025.03.26
12,KBS2,슈퍼맨이돌아왔다,3.9,2025.03.26
13,MBC,황금어장라디오스타,3.8,2025.03.26
14,KBS1,KBS뉴스특보,3.7,2025.03.26
15,KBS2,2TV생생정보,3.6,2025.03.26
16,SBS,SBS8뉴스,3.2,2025.03.26
16,KBS1,특파원보고세계는지금스페셜<재>,3.2,2025.03.26
18,KBS1,KBS뉴스930,3.0,2025.03.26
19,KBS1,KBS뉴스특보,2.7,2025.03.26
20,KBS1,KBS뉴스광장1부,2.6,2025.03.26
