1,KBS1,일일드라마(결혼하자맹꽁아),11.8,2024.11.06
2,KBS2,일일드라마(스캔들),8.7,2024.11.06
3,KBS1,인간극장,8.0,2024.11.06
4,KBS1,KBS9시뉴스,7.6,2024.11.06
5,KBS1,6시내고향,6.2,2024.11.06
5,MBC,MBC뉴스데스크,6.2,2024.11.06
7,MBC,일일드라마(용감무쌍용수정),5.9,2024.11.06
8,KBS1,KBS뉴스광장2부,5.3,2024.11.06
9,SBS,골때리는그녀들세계관의확장,5.2,2024.11.06
10,KBS1,KBS뉴스7,4.6,2024.11.06
11,KBS1,KBS뉴스특보,4.5,2024.11.06
12,MBC,황금어장라디오스타,4.4,2024.11.06
13,SBS,SBS8뉴스,4.0,2024.11.06
13,KBS2,2TV생생정보,4.0,2024.11.06
13,KBS1,생로병사의비밀,4.0,2024.11.06
16,KBS2,슈퍼맨이돌아왔다,3.3,2024.11.06
16,KBS2,수목드라마(페이스미),3.3,2024.11.06
18,MBC,MBC뉴스투데이2부,2.7,2024.11.06
18,SBS,모닝와이드3부,2.7,2024.11.06
20,MBC,짠남자,2.5,2024.11.06
