1,KBS1,인간극장,8.6,2024.08.01
2,KBS1,KBS9시뉴스,7.4,2024.08.01
3,SBS,SBS파리2024,7.3,2024.08.01
4,KBS1,KBS뉴스광장2부,6.3,2024.08.01
5,KBS1,아침마당,5.9,2024.08.01
6,SBS,SBS8뉴스,5.4,2024.08.01
7,MBC,MBC뉴스데스크,5.3,2024.08.01
8,MBC,2024파리올림픽,4.6,2024.08.01
9,MBC,2024파리올림픽,3.9,2024.08.01
9,KBS1,KBS뉴스930,3.9,2024.08.01
9,MBC,2024파리올림픽,3.9,2024.08.01
12,KBS2,여기는파리,3.8,2024.08.01
12,SBS,SBS파리2024,3.8,2024.08.01
14,MBC,연금복권720플러스,3.7,2024.08.01
15,KBS1,KBS뉴스광장1부,3.4,2024.08.01
16,KBS2,여기는파리,3.3,2024.08.01
17,SBS,SBS파리2024하이라이트,2.9,2024.08.01
18,KBS1,KBS뉴스12,2.6,2024.08.01
19,SBS,편상욱의뉴스브리핑,2.5,2024.08.01
20,KBS1,걸어서세계속으로<재>,2.4,2024.08.01
