1,KBS2,주말드라마(미녀와순정남),21.4,2024.09.22
2,SBS,미운우리새끼다시쓰는육아일기,13.2,2024.09.22
3,KBS2,1박2일,8.2,2024.09.22
4,KBS1,KBS9시뉴스,6.8,2024.09.22
5,KBS1,전국노래자랑,6.6,2024.09.22
6,KBS2,사장님귀는당나귀귀,5.4,2024.09.22
7,SBS,TV동물농장,5.3,2024.09.22
8,MBC,MBC뉴스데스크,5.0,2024.09.22
9,MBC,미스터리음악쇼복면가왕,4.2,2024.09.22
9,KBS1,KBS뉴스(19:00),4.2,2024.09.22
11,MBC,태어난김에음악일주,3.8,2024.09.22
12,KBS1,KBS뉴스(12:00),3.7,2024.09.22
12,KBS1,열린음악회트로트파티,3.7,2024.09.22
14,KBS1,이슈PICK쌤과함께,3.5,2024.09.22
15,KBS2,슈퍼맨이돌아왔다,3.3,2024.09.22
16,SBS,SBS8뉴스,3.2,2024.09.22
16,SBS,런닝맨,3.2,2024.09.22
18,KBS1,동네한바퀴<재>,3.1,2024.09.22
19,SBS,금토드라마(지옥에서온판사<재>),2.9,2024.09.22
20,KBS2,살림하는남자들<재>,2.8,2024.09.22
