1,KBS1,일일드라마(결혼하자맹꽁아),13.3,2025.01.03
2,KBS2,일일드라마(신데렐라게임),11.1,2025.01.03
3,MBC,MBC뉴스데스크,8.4,2025.01.03
4,MBC,금토드라마(지금거신전화는),8.3,2025.01.03
5,KBS1,KBS9시뉴스,8.2,2025.01.03
6,KBS1,6시내고향,7.0,2025.01.03
7,MBC,MBC뉴스투데이2부,5.6,2025.01.03
8,MBC,나혼자산다,5.5,2025.01.03
9,MBC,일일드라마(친절한선주씨),5.4,2025.01.03
10,SBS,금토드라마(나의완벽한비서),5.2,2025.01.03
10,KBS1,KBS뉴스7,5.2,2025.01.03
12,KBS2,2TV생생정보,5.0,2025.01.03
13,MBC,MBC뉴스특보,4.8,2025.01.03
13,SBS,궁금한이야기Y,4.8,2025.01.03
15,KBS1,KBS뉴스특보,4.5,2025.01.03
16,KBS1,광복신년기획독도의무명씨들,4.1,2025.01.03
17,SBS,SBS8뉴스,3.6,2025.01.03
18,KBS1,KBS뉴스930,3.4,2025.01.03
19,MBC,MBC뉴스특보,3.3,2025.01.03
20,KBS1,동물의왕국,3.0,2025.01.03
