1,KBS2,주말드라마(독수리5형제를부탁해),19.3
2,SBS,미운우리새끼다시쓰는육아일기,13.0
3,KBS2,1박2일,8.5
4,MBC,MBC뉴스데스크,7.1
5,KBS2,사장님귀는당나귀귀,5.9
6,KBS1,전국노래자랑,5.8
7,SBS,TV동물농장,5.2
8,KBS1,KBS9시뉴스,5.1
9,SBS,런닝맨,4.9
10,KBS2,살림하는남자들<재>,4.4
11,MBC,미스터리음악쇼복면가왕,4.3
11,KBS1,KBS뉴스(12:00),4.3
13,SBS,SBS8뉴스,3.9
14,KBS1,이슈PICK쌤과함께,3.6
14,MBC,굿데이,3.6
16,KBS1,특파원보고세계는지금<재>,3.5
17,MBC,탐사기획스트레이트,3.4
18,KBS1,일요진단라이브,2.9
19,KBS1,KBS뉴스(19:00),2.8
19,KBS1,KBS스포츠마라톤(2025대구대회),2.8
