1,KBS1,일일드라마(결혼하자맹꽁아),14.4,2025.01.20
2,KBS2,일일드라마(신데렐라게임),10.7,2025.01.20
3,KBS1,KBS9시뉴스,9.0,2025.01.20
4,MBC,MBC뉴스데스크,8.9,2025.01.20
5,KBS1,인간극장,7.9,2025.01.20
6,KBS1,6시내고향,7.3,2025.01.20
7,KBS1,아침마당,6.9,2025.01.20
8,MBC,일일드라마(친절한선주씨),5.9,2025.01.20
9,KBS1,우리말겨루기,5.7,2025.01.20
10,MBC,푹쉬면다행이야,5.3,2025.01.20
11,KBS1,KBS뉴스930,5.2,2025.01.20
12,KBS1,가요무대,4.8,2025.01.20
12,KBS1,KBS뉴스7,4.8,2025.01.20
14,KBS2,2TV생생정보,4.4,2025.01.20
15,KBS1,KBS뉴스광장2부,4.3,2025.01.20
16,SBS,동상이몽2너는내운명,4.2,2025.01.20
17,SBS,생활의달인,3.8,2025.01.20
18,KBS1,동물의왕국,3.5,2025.01.20
19,SBS,SBS8뉴스,3.2,2025.01.20
20,MBC,MBC뉴스투데이2부,2.9,2025.01.20
