1,KBS2,주말드라마(미녀와순정남),17.5,2024.07.06
2,SBS,금토드라마(커넥션),14.2,2024.07.06
3,KBS1,KBS9시뉴스,7.2,2024.07.06
4,KBS2,살림하는남자들,5.7,2024.07.06
5,KBS1,동네한바퀴,5.3,2024.07.06
6,KBS2,불후의명곡,5.2,2024.07.06
7,KBS1,특파원보고세계는지금,4.5,2024.07.06
8,MBC,놀면뭐하니,4.4,2024.07.06
9,KBS1,KBS뉴스광장2부,4.3,2024.07.06
10,KBS1,남북의창,4.2,2024.07.06
11,KBS1,시니어토크쇼황금연못,4.1,2024.07.06
11,MBC,MBC뉴스데스크,4.1,2024.07.06
13,SBS,그것이알고싶다,4.0,2024.07.06
14,KBS1,걸어서세계속으로,3.7,2024.07.06
15,SBS,금토드라마(커넥션<재>),3.6,2024.07.06
16,KBS1,KBS뉴스(09:30),3.5,2024.07.06
16,MBC,전지적참견시점,3.5,2024.07.06
18,MBC,나혼자산다스페셜,3.4,2024.07.06
19,MBC,금토드라마(나는돈가스가싫어요<재>),3.3,2024.07.06
19,MBC,금토드라마(나는돈가스가싫어요),3.3,2024.07.06
