1,SBS,금토드라마(열혈사제2),11.9,2024.12.20
1,KBS1,일일드라마(결혼하자맹꽁아),11.9,2024.12.20
3,KBS2,일일드라마(신데렐라게임),8.6,2024.12.20
4,MBC,MBC뉴스데스크,8.4,2024.12.20
5,KBS1,KBS9시뉴스,7.6,2024.12.20
5,KBS1,인간극장,7.6,2024.12.20
7,KBS1,아침마당,7.1,2024.12.20
8,MBC,나혼자산다,6.2,2024.12.20
9,KBS1,6시내고향,6.1,2024.12.20
10,MBC,금토드라마(지금거신전화는),6.0,2024.12.20
11,MBC,일일드라마(친절한선주씨),4.4,2024.12.20
12,KBS1,KBS뉴스930,4.3,2024.12.20
12,KBS1,KBS뉴스7,4.3,2024.12.20
14,SBS,금토드라마(열혈사제2<재>),4.1,2024.12.20
15,KBS1,KBS뉴스광장2부,4.0,2024.12.20
16,KBS1,SINCE1983추적60분,3.6,2024.12.20
16,KBS1,박원숙의같이삽시다스페셜,3.6,2024.12.20
18,SBS,SBS8뉴스,3.5,2024.12.20
18,KBS2,2TV생생정보,3.5,2024.12.20
20,KBS1,동물의왕국<재>,3.0,2024.12.20
