1,KBS1,일일드라마(결혼하자맹꽁아),14.1,2025.02.19
2,KBS2,일일드라마(신데렐라게임),10.0,2025.02.19
3,KBS1,아침마당,8.0,2025.02.19
4,MBC,MBC뉴스데스크,7.4,2025.02.19
5,KBS1,인간극장,7.1,2025.02.19
6,KBS1,KBS9시뉴스,6.7,2025.02.19
7,KBS1,6시내고향,6.5,2025.02.19
8,MBC,일일드라마(친절한선주씨),5.4,2025.02.19
9,KBS1,KBS뉴스930,5.3,2025.02.19
10,SBS,골때리는그녀들G리그,4.9,2025.02.19
10,MBC,특집MBC100분토론,4.9,2025.02.19
12,KBS1,KBS뉴스7,4.6,2025.02.19
13,KBS1,KBS뉴스광장2부,4.5,2025.02.19
14,KBS2,2TV생생정보,4.1,2025.02.19
15,KBS1,우리집금송아지,3.8,2025.02.19
16,MBC,황금어장라디오스타,3.7,2025.02.19
17,SBS,SBS8뉴스,3.6,2025.02.19
18,KBS1,생로병사의비밀,3.1,2025.02.19
18,KBS2,슈퍼맨이돌아왔다,3.1,2025.02.19
20,MBC,MBC뉴스투데이2부,2.8,2025.02.19
