1,KBS2,주말드라마(독수리5형제를부탁해),16.6,2025.02.15
2,KBS1,KBS9시뉴스,7.6,2025.02.15
3,KBS2,살림하는남자들,7.5,2025.02.15
4,MBC,MBC뉴스데스크,6.7,2025.02.15
5,KBS2,불후의명곡,6.4,2025.02.15
6,MBC,금토드라마(모텔캘리포니아),5.9,2025.02.15
7,KBS1,걸어서세계속으로,5.6,2025.02.15
7,KBS1,동네한바퀴,5.6,2025.02.15
9,MBC,놀면뭐하니,5.5,2025.02.15
9,KBS1,KBS뉴스(09:30),5.5,2025.02.15
11,KBS1,시니어토크쇼황금연못,5.3,2025.02.15
12,SBS,그것이알고싶다,4.9,2025.02.15
13,KBS1,특파원보고세계는지금,4.8,2025.02.15
14,KBS1,남북의창,4.7,2025.02.15
15,KBS1,다큐온(산골의현자바라봄),4.0,2025.02.15
15,KBS1,팔도밥상,4.0,2025.02.15
17,KBS1,KBS뉴스광장2부,3.9,2025.02.15
18,SBS,금토드라마(나의완벽한비서<재>),3.5,2025.02.15
19,KBS1,동행,3.3,2025.02.15
19,KBS1,KBS뉴스(19:00),3.3,2025.02.15
