1,MBC,MBC뉴스데스크,10.6,2024.12.04
2,KBS1,일일드라마(결혼하자맹꽁아),10.5,2024.12.04
3,MBC,특집MBC100분토론,7.5,2024.12.04
4,KBS2,일일드라마(신데렐라게임),7.1,2024.12.04
5,KBS1,KBS9시뉴스,6.6,2024.12.04
6,KBS1,KBS뉴스광장2부,5.5,2024.12.04
7,KBS1,KBS뉴스특보,5.3,2024.12.04
8,MBC,MBC뉴스특보,5.0,2024.12.04
9,MBC,MBC뉴스특보,4.8,2024.12.04
10,KBS1,KBS뉴스특보,4.6,2024.12.04
11,SBS,SBS8뉴스,4.5,2024.12.04
11,MBC,MBC뉴스특보,4.5,2024.12.04
13,KBS2,2TV생생정보,4.4,2024.12.04
14,MBC,MBC뉴스특보,4.1,2024.12.04
15,KBS1,KBS뉴스7,3.7,2024.12.04
16,SBS,SBS뉴스특보,3.5,2024.12.04
17,MBC,MBC뉴스특보,3.3,2024.12.04
18,MBC,MBC뉴스특보,3.2,2024.12.04
19,KBS1,KBS뉴스광장1부,3.1,2024.12.04
20,KBS1,KBS뉴스특보,3.0,2024.12.04
