1,KBS1,일일드라마(결혼하자맹꽁아),14.6,2025.02.03
2,KBS2,일일드라마(신데렐라게임),11.2,2025.02.03
3,KBS1,인간극장,8.8,2025.02.03
4,MBC,MBC뉴스데스크,8.4,2025.02.03
5,KBS1,KBS9시뉴스,8.1,2025.02.03
6,KBS1,아침마당,7.6,2025.02.03
7,KBS1,6시내고향,7.5,2025.02.03
8,MBC,푹쉬면다행이야,6.9,2025.02.03
9,MBC,일일드라마(친절한선주씨),6.2,2025.02.03
10,KBS1,우리말겨루기,6.0,2025.02.03
11,KBS1,가요무대,5.5,2025.02.03
12,SBS,동상이몽2너는내운명,5.3,2025.02.03
13,KBS1,KBS뉴스930,5.0,2025.02.03
13,KBS1,KBS뉴스7,5.0,2025.02.03
15,KBS2,2TV생생정보,4.7,2025.02.03
16,KBS1,KBS뉴스광장2부,4.4,2025.02.03
17,SBS,생활의달인,4.1,2025.02.03
18,SBS,SBS8뉴스,3.9,2025.02.03
19,KBS1,동물의왕국<재>,3.3,2025.02.03
20,KBS1,KBS뉴스5,2.9,2025.02.03
