1,KBS1,일일드라마(결혼하자맹꽁아),11.7,2024.12.17
2,MBC,MBC뉴스데스크,8.5,2024.12.17
2,KBS2,일일드라마(신데렐라게임),8.5,2024.12.17
4,KBS1,인간극장,7.8,2024.12.17
5,KBS1,KBS9시뉴스,7.3,2024.12.17
6,KBS1,6시내고향,6.9,2024.12.17
7,KBS1,아침마당,6.0,2024.12.17
8,MBC,일일드라마(친절한선주씨),4.4,2024.12.17
9,SBS,신발벗고돌싱포맨,4.2,2024.12.17
10,KBS1,KBS뉴스7,4.1,2024.12.17
11,KBS1,KBS뉴스광장2부,4.0,2024.12.17
11,KBS2,2TV생생정보,4.0,2024.12.17
11,KBS1,이웃집찰스,4.0,2024.12.17
14,KBS1,KBS뉴스930,3.9,2024.12.17
15,SBS,SBS8뉴스,3.5,2024.12.17
15,MBC,PD수첩,3.5,2024.12.17
17,MBC,MBC뉴스투데이2부,3.2,2024.12.17
18,SBS,틈만나면,2.9,2024.12.17
19,KBS1,KBS뉴스5,2.8,2024.12.17
20,MBC,선을넘는클래스,2.7,2024.12.17
