1,KBS1,일일드라마(결혼하자맹꽁아),13.4,2025.01.30
2,SBS,설날특선영화(범죄도시4),11.7,2025.01.30
3,KBS2,일일드라마(신데렐라게임),10.5,2025.01.30
4,MBC,MBC뉴스데스크,8.3,2025.01.30
5,KBS1,KBS9시뉴스,7.9,2025.01.30
6,KBS1,KBS뉴스930,7.7,2025.01.30
7,KBS1,인간극장,7.5,2025.01.30
8,KBS1,아침마당,7.3,2025.01.30
9,KBS1,6시내고향,7.0,2025.01.30
9,KBS1,2025설특집전국다둥이가족자랑<재>,7.0,2025.01.30
11,KBS1,한국인의밥상,6.6,2025.01.30
12,KBS1,KBS뉴스7,5.3,2025.01.30
13,MBC,일일드라마(친절한선주씨),5.2,2025.01.30
14,KBS2,2TV생생정보,5.0,2025.01.30
15,SBS,SBS8뉴스,4.4,2025.01.30
16,KBS1,초이스걸어서세계속으로,4.2,2025.01.30
17,KBS2,박원숙의같이삽시다,3.8,2025.01.30
18,KBS1,KBS뉴스(17:00),3.5,2025.01.30
18,KBS1,국가유산순례물때달의바다1부스페셜,3.5,2025.01.30
18,SBS,전설의리그,3.5,2025.01.30
