1,KBS1,일일드라마(결혼하자맹꽁아),14.7,2025.02.06
2,KBS2,일일드라마(신데렐라게임),11.3,2025.02.06
3,MBC,MBC뉴스데스크,8.7,2025.02.06
3,KBS1,인간극장,8.7,2025.02.06
5,KBS1,KBS9시뉴스,8.1,2025.02.06
6,KBS1,아침마당,7.5,2025.02.06
7,KBS1,6시내고향,6.5,2025.02.06
8,MBC,일일드라마(친절한선주씨),6.2,2025.02.06
9,KBS1,한국인의밥상,5.4,2025.02.06
10,MBC,실화탐사대,5.3,2025.02.06
11,KBS1,KBS뉴스930,5.0,2025.02.06
12,KBS2,박원숙의같이삽시다,4.9,2025.02.06
13,KBS2,2TV생생정보,4.7,2025.02.06
13,KBS1,KBS뉴스광장2부,4.7,2025.02.06
15,KBS1,KBS뉴스7,4.3,2025.02.06
16,SBS,SBS8뉴스,3.2,2025.02.06
16,KBS1,KBS뉴스특보,3.2,2025.02.06
16,SBS,와진짜세상에이런일이,3.2,2025.02.06
19,KBS1,다큐인사이트(470일만의휴전이스라엘은평화를택했나),3.1,2025.02.06
20,SBS,모닝와이드3부,3.0,2025.02.06
