1,SBS,금토드라마(열혈사제2),11.9
2,KBS1,일일드라마(결혼하자맹꽁아),11.2
3,KBS2,일일드라마(스캔들),9.4
4,KBS1,인간극장,7.6
5,MBC,MBC뉴스데스크,7.0
6,MBC,금토드라마(이토록친밀한배신자),6.9
7,MBC,일일드라마(용감무쌍용수정),6.8
8,KBS1,KBS9시뉴스,6.4
8,KBS1,6시내고향,6.4
10,MBC,나혼자산다,5.7
10,KBS1,아침마당,5.7
12,KBS1,KBS뉴스광장2부,4.4
13,SBS,궁금한이야기Y,4.2
13,KBS1,KBS뉴스7,4.2
15,KBS2,2TV생생정보,4.0
16,KBS2,신상출시편스토랑,3.9
17,SBS,SBS8뉴스,3.5
18,KBS1,박원숙의같이삽시다스페셜,3.3
19,KBS1,KBS뉴스930,2.9
19,KBS1,동물의왕국<재>,2.9
