1,KBS2,특별기획주말드라마(다리미패밀리),17.8
2,SBS,금토드라마(나의완벽한비서),11.3
3,MBC,MBC뉴스데스크,7.5
4,KBS2,불후의명곡,7.2
5,KBS1,KBS9시뉴스,6.4
6,KBS1,동네한바퀴,6.0
7,KBS1,KBS뉴스(09:30),5.5
8,KBS1,시니어토크쇼황금연못,5.4
9,KBS1,걸어서세계속으로,5.2
10,SBS,그것이알고싶다,4.3
10,KBS1,남북의창,4.3
10,MBC,놀면뭐하니,4.3
13,KBS1,특파원보고세계는지금,4.2
14,KBS1,KBS뉴스광장2부,3.8
14,MBC,금토드라마(모텔캘리포니아),3.8
16,KBS1,동행,3.6
16,KBS1,팔도밥상,3.6
18,KBS1,KBS뉴스(19:00),3.3
19,KBS2,2024KBSDRAMAAWARDS연기대상SINCE1987,3.2
20,MBC,전지적참견시점,3.1
