1,KBS1,인간극장,8.9,2024.08.09
2,KBS1,KBS9시뉴스,7.0,2024.08.09
3,MBC,나혼자산다,6.2,2024.08.09
4,KBS1,아침마당,6.1,2024.08.09
5,KBS1,KBS뉴스광장2부,6.0,2024.08.09
6,MBC,2024파리올림픽,5.9,2024.08.09
7,SBS,SBS8뉴스,5.8,2024.08.09
7,MBC,MBC뉴스데스크,5.8,2024.08.09
9,SBS,SBS파리2024,5.6,2024.08.09
10,KBS1,일일드라마(수지맞은우리),5.2,2024.08.09
11,KBS1,KBS뉴스930,3.9,2024.08.09
12,KBS1,KBS뉴스광장1부,3.3,2024.08.09
13,KBS2,여기는파리,3.1,2024.08.09
14,KBS1,2024파리올림픽,3.0,2024.08.09
15,SBS,SBS파리2024,2.9,2024.08.09
15,KBS1,2024파리올림픽,2.9,2024.08.09
15,KBS1,KBS뉴스12,2.9,2024.08.09
18,KBS1,동네한바퀴<재>,2.7,2024.08.09
18,SBS,모닝와이드2부,2.7,2024.08.09
18,SBS,SBS파리2024하이라이트,2.7,2024.08.09
