1,SBS,금토드라마(지옥에서온판사),12.6,2024.10.25
2,KBS1,일일드라마(결혼하자맹꽁아),10.3,2024.10.25
3,MBC,MBC스포츠KBO리그(KIA:삼성),9.0,2024.10.25
4,KBS1,인간극장,8.3,2024.10.25
5,KBS2,일일드라마(스캔들),7.1,2024.10.25
6,KBS1,KBS9시뉴스,7.0,2024.10.25
7,KBS1,아침마당,6.9,2024.10.25
8,MBC,나혼자산다,6.0,2024.10.25
9,MBC,MBC뉴스데스크,5.8,2024.10.25
10,KBS1,KBS뉴스광장2부,5.2,2024.10.25
10,KBS1,KBS뉴스7,5.2,2024.10.25
12,KBS1,6시내고향,4.8,2024.10.25
13,SBS,SBS8뉴스,4.3,2024.10.25
14,SBS,궁금한이야기Y,3.8,2024.10.25
15,KBS1,KBS뉴스930,3.6,2024.10.25
16,KBS2,신상출시편스토랑,3.4,2024.10.25
17,KBS1,SINCE1983추적60분,2.8,2024.10.25
18,MBC,심장을울려라강연자들김성근스페셜,2.6,2024.10.25
19,SBS,생방송투데이,2.5,2024.10.25
20,MBC,MBC뉴스투데이2부,2.4,2024.10.25
