1,KBS1,일일드라마(결혼하자맹꽁아),14.4,2025.02.27
2,KBS2,일일드라마(신데렐라게임),10.7,2025.02.27
3,KBS1,인간극장,8.9,2025.02.27
4,KBS1,KBS9시뉴스,8.0,2025.02.27
5,KBS1,아침마당,7.5,2025.02.27
6,MBC,MBC뉴스데스크,7.3,2025.02.27
7,KBS1,6시내고향,6.1,2025.02.27
8,MBC,일일드라마(친절한선주씨),6.0,2025.02.27
9,KBS1,KBS뉴스930,5.1,2025.02.27
10,KBS1,KBS뉴스광장2부,4.9,2025.02.27
11,KBS1,한국인의밥상,4.8,2025.02.27
12,MBC,실화탐사대,4.7,2025.02.27
13,KBS1,KBS뉴스7,3.9,2025.02.27
14,KBS2,2TV생생정보,3.5,2025.02.27
15,KBS2,박원숙의같이삽시다,3.1,2025.02.27
16,KBS1,무엇이든물어보세요<재>,3.0,2025.02.27
17,SBS,SBS8뉴스,2.9,2025.02.27
18,MBC,구해줘홈즈,2.8,2025.02.27
19,SBS,정글밥2페루밥,2.7,2025.02.27
19,MBC,MBC뉴스투데이2부,2.7,2025.02.27
