1,KBS1,일일드라마(결혼하자맹꽁아),13.9,2025.01.31
2,KBS2,일일드라마(신데렐라게임),10.8,2025.01.31
3,KBS1,인간극장,8.4,2025.01.31
4,KBS1,KBS9시뉴스,8.3,2025.01.31
5,MBC,MBC뉴스데스크,8.0,2025.01.31
6,KBS1,아침마당,7.4,2025.01.31
7,MBC,나혼자산다,7.3,2025.01.31
8,KBS1,6시내고향,6.7,2025.01.31
9,MBC,일일드라마(친절한선주씨),6.1,2025.01.31
10,MBC,금토드라마(모텔캘리포니아),6.0,2025.01.31
11,KBS1,KBS뉴스7,5.4,2025.01.31
12,KBS1,KBS뉴스930,5.3,2025.01.31
13,KBS2,2TV생생정보,5.2,2025.01.31
14,KBS2,신상출시편스토랑,4.9,2025.01.31
15,KBS1,박원숙의같이삽시다스페셜,4.7,2025.01.31
16,SBS,궁금한이야기Y,4.6,2025.01.31
17,KBS1,동물의왕국<재>,4.0,2025.01.31
18,SBS,금토드라마(나의완벽한비서1-8회모아보기같이퇴근할래요),3.9,2025.01.31
19,KBS1,SINCE1983추적60분,3.8,2025.01.31
19,KBS1,KBS뉴스광장2부,3.8,2025.01.31
