1,KBS1,KBS9시뉴스,7.4,2024.07.28
2,MBC,MBC뉴스데스크,7.3,2024.07.28
3,KBS1,2024파리올림픽,6.6,2024.07.28
4,MBC,2024파리올림픽,6.2,2024.07.28
4,SBS,TV동물농장,6.2,2024.07.28
6,KBS1,전국노래자랑,6.1,2024.07.28
7,SBS,SBS파리2024,5.3,2024.07.28
8,SBS,SBS8뉴스,4.9,2024.07.28
9,KBS1,특파원보고세계는지금2024파리올림픽특집,4.0,2024.07.28
9,KBS2,여기는파리,4.0,2024.07.28
11,SBS,SBS파리2024,3.7,2024.07.28
11,KBS1,동네한바퀴<재>,3.7,2024.07.28
13,KBS2,여기는파리,3.6,2024.07.28
13,MBC,신비한TV서프라이즈,3.6,2024.07.28
13,SBS,과몰입인생사2<재>,3.6,2024.07.28
16,MBC,2024파리올림픽,3.4,2024.07.28
17,KBS2,파리올림픽중계석,3.2,2024.07.28
17,MBC,출발비디오여행,3.2,2024.07.28
19,KBS1,KBS뉴스(12:00),3.0,2024.07.28
20,KBS1,TV쇼진품명품,2.9,2024.07.28
