1,KBS2,주말드라마(미녀와순정남),18.0,2024.09.15
2,SBS,미운우리새끼다시쓰는육아일기,13.3,2024.09.15
3,KBS1,KBS9시뉴스,6.4,2024.09.15
3,KBS1,추석특집전국노래자랑별의전쟁,6.4,2024.09.15
5,KBS2,1박2일,6.3,2024.09.15
6,KBS1,KBS뉴스(12:00),4.8,2024.09.15
7,MBC,MBC뉴스데스크,4.7,2024.09.15
8,MBC,미스터리음악쇼복면가왕,4.4,2024.09.15
9,KBS2,사장님귀는당나귀귀,4.1,2024.09.15
10,KBS1,이슈PICK쌤과함께,3.9,2024.09.15
11,KBS1,특파원보고세계는지금<재>,3.6,2024.09.15
12,KBS1,박원숙의같이삽시다<재>,3.5,2024.09.15
13,SBS,SBS8뉴스,3.4,2024.09.15
14,SBS,런닝맨,3.3,2024.09.15
14,KBS2,추석특선영화(시민덕희),3.3,2024.09.15
16,SBS,추석특선영화(정직한후보2),3.0,2024.09.15
17,MBC,추석에도나혼자산다,2.9,2024.09.15
17,KBS1,동네한바퀴<재>,2.9,2024.09.15
19,KBS1,KBS뉴스(19:00),2.8,2024.09.15
19,MBC,태어난김에음악일주,2.8,2024.09.15
