1,KBS1,일일드라마(결혼하자맹꽁아),13.2,2025.02.12
2,KBS2,일일드라마(신데렐라게임),10.6,2025.02.12
3,KBS1,인간극장,8.3,2025.02.12
3,KBS1,아침마당,8.3,2025.02.12
5,MBC,MBC뉴스데스크,8.2,2025.02.12
5,KBS1,KBS9시뉴스,8.2,2025.02.12
7,KBS1,6시내고향,6.4,2025.02.12
8,MBC,일일드라마(친절한선주씨),5.6,2025.02.12
8,KBS1,KBS뉴스930,5.6,2025.02.12
10,KBS2,2TV생생정보,4.8,2025.02.12
10,KBS1,KBS뉴스7,4.8,2025.02.12
12,SBS,골때리는그녀들G리그,4.7,2025.02.12
12,KBS1,KBS뉴스광장2부,4.7,2025.02.12
14,KBS1,생로병사의비밀,4.4,2025.02.12
15,MBC,황금어장라디오스타,3.8,2025.02.12
16,KBS1,무엇이든물어보세요<재>,3.7,2025.02.12
17,KBS2,슈퍼맨이돌아왔다,3.6,2025.02.12
18,SBS,SBS8뉴스,3.3,2025.02.12
19,KBS1,KBS뉴스5,3.1,2025.02.12
20,KBS1,우리집금송아지,3.0,2025.02.12
