1,MBC,MBC뉴스데스크,9.9,2025.01.28
1,KBS1,일일드라마(결혼하자맹꽁아),9.9,2025.01.28
3,KBS1,KBS9시뉴스,6.9,2025.01.28
4,KBS1,인간극장,6.7,2025.01.28
5,KBS1,KBS뉴스930,6.3,2025.01.28
6,KBS1,KBS뉴스특보,6.1,2025.01.28
6,KBS1,아침마당,6.1,2025.01.28
8,KBS1,초이스걸어서세계속으로,5.7,2025.01.28
8,KBS1,전국노래자랑2024연말결선<재>,5.7,2025.01.28
10,KBS1,KBS뉴스특보,5.6,2025.01.28
11,SBS,신발벗고돌싱포맨,5.3,2025.01.28
12,KBS1,KBS뉴스특보,5.2,2025.01.28
13,KBS1,6시내고향,5.0,2025.01.28
14,MBC,2024MBC방송연예대상1부,4.7,2025.01.28
15,KBS1,설특집다큐(700만개의아리랑),4.5,2025.01.28
16,SBS,SBS8뉴스,4.4,2025.01.28
16,KBS1,전국노래자랑2024연말결선<재>,4.4,2025.01.28
18,MBC,설특집시골마을이장우,4.3,2025.01.28
19,MBC,2024MBC방송연예대상2부,4.2,2025.01.28
20,KBS2,뽈룬티어,3.9,2025.01.28
