1,KBS2,주말드라마(독수리5형제를부탁해),16.9,2025.03.01
2,SBS,금토드라마(보물섬),10.2,2025.03.01
3,MBC,금토드라마(언더커버하이스쿨),8.3,2025.03.01
4,MBC,MBC뉴스데스크,7.3,2025.03.01
5,KBS1,KBS9시뉴스,6.8,2025.03.01
6,KBS2,살림하는남자들,6.2,2025.03.01
7,KBS2,불후의명곡,5.8,2025.03.01
8,KBS1,시니어토크쇼황금연못,5.3,2025.03.01
8,KBS1,동네한바퀴,5.3,2025.03.01
10,SBS,그것이알고싶다,5.0,2025.03.01
10,KBS1,KBS뉴스(09:30),5.0,2025.03.01
12,KBS1,남북의창,4.8,2025.03.01
13,KBS1,초이스걸어서세계속으로<재>,4.7,2025.03.01
14,MBC,놀면뭐하니,4.4,2025.03.01
15,KBS1,KBS뉴스광장2부,4.2,2025.03.01
16,MBC,금토드라마(언더커버하이스쿨<재>),3.9,2025.03.01
16,MBC,전지적참견시점,3.9,2025.03.01
18,KBS1,특파원보고세계는지금,3.7,2025.03.01
19,KBS1,동행,3.6,2025.03.01
20,KBS1,KBS뉴스(19:00),3.5,2025.03.01
