1,KBS1,일일드라마(수지맞은우리),13.3,2024.07.04
2,KBS1,KBS9시뉴스,7.6,2024.07.04
3,KBS1,인간극장,7.1,2024.07.04
4,KBS2,일일드라마(스캔들),6.8,2024.07.04
5,KBS1,다큐인사이트(마스터송창식),6.1,2024.07.04
6,KBS1,아침마당,5.7,2024.07.04
7,KBS1,KBS뉴스광장2부,5.6,2024.07.04
7,KBS1,6시내고향,5.6,2024.07.04
9,MBC,MBC뉴스데스크,5.2,2024.07.04
10,MBC,일일드라마(용감무쌍용수정),5.0,2024.07.04
11,KBS1,한국인의밥상,4.8,2024.07.04
12,KBS1,KBS뉴스930,3.7,2024.07.04
13,KBS2,박원숙의같이삽시다,3.5,2024.07.04
14,SBS,SBS8뉴스,3.4,2024.07.04
14,SBS,꼬리에꼬리를무는그날이야기,3.4,2024.07.04
16,KBS1,KBS뉴스광장1부,3.3,2024.07.04
16,KBS2,2TV생생정보,3.3,2024.07.04
16,MBC,실화탐사대,3.3,2024.07.04
16,KBS1,KBS뉴스7,3.3,2024.07.04
20,KBS1,뉴스라인W,2.8,2024.07.04
