1,KBS1,일일드라마(수지맞은우리),12.4,2024.07.12
2,KBS1,인간극장,8.2,2024.07.12
3,SBS,금토드라마(굿파트너),7.8,2024.07.12
4,KBS2,일일드라마(스캔들),7.6,2024.07.12
5,MBC,나혼자산다,6.5,2024.07.12
6,KBS1,KBS9시뉴스,6.4,2024.07.12
7,KBS1,아침마당,6.2,2024.07.12
8,KBS1,KBS뉴스광장2부,5.4,2024.07.12
9,MBC,MBC뉴스데스크,4.9,2024.07.12
10,KBS1,6시내고향,4.7,2024.07.12
11,MBC,일일드라마(용감무쌍용수정),4.3,2024.07.12
12,SBS,궁금한이야기Y,4.1,2024.07.12
13,KBS1,KBS뉴스7,3.9,2024.07.12
14,MBC,심장을울려라강연자들,3.7,2024.07.12
15,SBS,SBS8뉴스,3.3,2024.07.12
15,KBS1,KBS뉴스930,3.3,2024.07.12
17,KBS2,신상출시편스토랑,3.1,2024.07.12
17,KBS1,KBS뉴스광장1부,3.1,2024.07.12
19,KBS2,2TV생생정보,2.9,2024.07.12
20,SBS,모닝와이드3부,2.6,2024.07.12
