1,KBS1,일일드라마(수지맞은우리),14.1,2024.07.16
2,KBS1,인간극장,8.5,2024.07.16
3,KBS2,일일드라마(스캔들),8.4,2024.07.16
4,KBS1,KBS9시뉴스,7.9,2024.07.16
5,KBS1,아침마당,6.8,2024.07.16
6,SBS,신발벗고돌싱포맨,6.3,2024.07.16
7,KBS1,KBS뉴스광장2부,6.1,2024.07.16
8,MBC,MBC뉴스데스크,6.0,2024.07.16
9,KBS1,6시내고향,5.9,2024.07.16
10,MBC,일일드라마(용감무쌍용수정),5.7,2024.07.16
11,SBS,SBS8뉴스,4.8,2024.07.16
12,KBS1,KBS뉴스7,4.2,2024.07.16
13,KBS1,KBS뉴스930,4.1,2024.07.16
14,KBS1,이웃집찰스,4.0,2024.07.16
15,MBC,PD수첩,3.8,2024.07.16
16,KBS2,2TV생생정보,3.5,2024.07.16
17,KBS1,KBS뉴스광장1부,3.2,2024.07.16
18,KBS1,KBS뉴스5,3.1,2024.07.16
18,KBS1,동물의왕국,3.1,2024.07.16
20,KBS1,시사기획창,2.8,2024.07.16
