1,SBS,금토드라마(열혈사제2),11.3,2024.12.06
2,MBC,MBC뉴스데스크,9.8,2024.12.06
3,KBS1,인간극장,7.8,2024.12.06
4,KBS2,일일드라마(신데렐라게임),7.4,2024.12.06
5,KBS1,아침마당,6.3,2024.12.06
6,MBC,MBC뉴스특보,5.5,2024.12.06
7,KBS1,KBS9시뉴스,5.4,2024.12.06
8,MBC,MBC뉴스특보,5.2,2024.12.06
9,SBS,궁금한이야기Y,4.7,2024.12.06
10,KBS2,신상출시편스토랑,4.3,2024.12.06
11,KBS1,KBS뉴스광장2부,4.0,2024.12.06
11,KBS1,KBS뉴스930,4.0,2024.12.06
11,KBS1,KBS뉴스특보,4.0,2024.12.06
14,KBS2,2TV생생정보,3.8,2024.12.06
15,SBS,SBS8뉴스,3.7,2024.12.06
15,MBC,2뉴스외전,3.7,2024.12.06
17,KBS1,SINCE1983추적60분,3.6,2024.12.06
18,KBS1,KBS뉴스특보,3.4,2024.12.06
19,MBC,MBC뉴스투데이2부,3.1,2024.12.06
19,MBC,MBC뉴스특보,3.1,2024.12.06
