1,KBS1,일일드라마(결혼하자맹꽁아),12.3,2024.12.03
2,KBS1,인간극장,8.2,2024.12.03
3,KBS2,일일드라마(신데렐라게임),8.1,2024.12.03
4,KBS1,아침마당,7.1,2024.12.03
5,KBS1,6시내고향,6.9,2024.12.03
6,MBC,MBC뉴스특보,6.8,2024.12.03
7,MBC,MBC뉴스데스크,6.6,2024.12.03
8,KBS1,KBS9시뉴스,6.5,2024.12.03
9,KBS1,KBS뉴스광장2부,4.8,2024.12.03
10,MBC,일일드라마(친절한선주씨),4.5,2024.12.03
11,KBS1,KBS뉴스930,4.3,2024.12.03
11,KBS2,2TV생생정보,4.3,2024.12.03
11,KBS1,KBS뉴스7,4.3,2024.12.03
14,SBS,신발벗고돌싱포맨,4.1,2024.12.03
15,KBS1,이웃집찰스,3.9,2024.12.03
16,SBS,SBS뉴스특보,3.8,2024.12.03
17,SBS,SBS8뉴스,3.7,2024.12.03
18,SBS,SBS뉴스특보,3.3,2024.12.03
19,KBS1,뉴스라인W,3.2,2024.12.03
20,MBC,선을넘는클래스,2.9,2024.12.03
