1,KBS1,일일드라마(수지맞은우리),12.9,2024.09.18
2,KBS1,아침마당,7.5,2024.09.18
3,KBS1,KBS9시뉴스,7.2,2024.09.18
4,SBS,추석특선영화(TV최초서울의봄),6.5,2024.09.18
5,KBS1,인간극장,6.2,2024.09.18
6,KBS1,KBS뉴스930,6.1,2024.09.18
7,SBS,SBS8뉴스,5.6,2024.09.18
8,MBC,MBC뉴스데스크,5.3,2024.09.18
8,KBS1,6시내고향,5.3,2024.09.18
10,MBC,TV최초추석특선영화(노량죽음의바다),5.0,2024.09.18
11,KBS2,추석특선영화(30일),4.9,2024.09.18
11,KBS1,우리집금송아지,4.9,2024.09.18
13,KBS1,KBS뉴스7,4.6,2024.09.18
13,MBC,황금어장라디오스타,4.6,2024.09.18
15,KBS1,초이스걸어서세계속으로,4.1,2024.09.18
16,KBS1,KBS뉴스광장,3.8,2024.09.18
16,SBS,골때리는그녀들세계관의확장,3.8,2024.09.18
16,KBS1,KBS뉴스(12:00),3.8,2024.09.18
19,MBC,2024아이돌스타선수권대회3부,3.6,2024.09.18
19,SBS,한가위특집THE트롯SHOW,3.6,2024.09.18
