1,KBS1,일일드라마(결혼하자맹꽁아),14.3,2025.03.21
2,KBS2,일일드라마(신데렐라게임),12.4,2025.03.21
3,SBS,금토드라마(보물섬),12.2,2025.03.21
4,KBS1,인간극장,8.8,2025.03.21
5,KBS1,KBS9시뉴스,7.5,2025.03.21
6,MBC,MBC뉴스데스크,6.4,2025.03.21
7,MBC,금토드라마(언더커버하이스쿨),6.1,2025.03.21
8,KBS1,아침마당,6.0,2025.03.21
9,KBS1,6시내고향,5.9,2025.03.21
10,MBC,일일드라마(친절한선주씨),5.7,2025.03.21
11,MBC,나혼자산다,5.1,2025.03.21
11,KBS1,KBS뉴스광장2부,5.1,2025.03.21
13,SBS,궁금한이야기Y,4.9,2025.03.21
14,MBC,MBC뉴스특보,4.8,2025.03.21
15,KBS1,KBS뉴스7,4.2,2025.03.21
15,KBS1,KBS뉴스특보,4.2,2025.03.21
17,KBS2,신상출시편스토랑,3.8,2025.03.21
18,KBS2,2TV생생정보,3.5,2025.03.21
18,MBC,금토드라마(언더커버하이스쿨<재>),3.5,2025.03.21
20,KBS1,KBS뉴스특보,3.4,2025.03.21
