1,KBS1,일일드라마(결혼하자맹꽁아),13.6,2025.01.17
2,KBS2,일일드라마(신데렐라게임),10.8,2025.01.17
3,SBS,금토드라마(나의완벽한비서),10.7,2025.01.17
4,MBC,MBC뉴스데스크,8.8,2025.01.17
5,KBS1,KBS9시뉴스,7.7,2025.01.17
5,KBS1,인간극장,7.7,2025.01.17
7,MBC,나혼자산다,7.2,2025.01.17
8,KBS1,6시내고향,6.4,2025.01.17
8,KBS1,아침마당,6.4,2025.01.17
10,MBC,일일드라마(친절한선주씨),6.0,2025.01.17
11,SBS,궁금한이야기Y,5.7,2025.01.17
12,MBC,금토드라마(모텔캘리포니아),5.2,2025.01.17
13,KBS1,KBS뉴스7,4.8,2025.01.17
14,KBS2,신상출시편스토랑,4.4,2025.01.17
14,KBS1,KBS뉴스광장2부,4.4,2025.01.17
16,KBS1,박원숙의같이삽시다스페셜,4.3,2025.01.17
17,KBS2,2TV생생정보,4.2,2025.01.17
17,KBS1,KBS뉴스930,4.2,2025.01.17
19,KBS1,SINCE1983추적60분,3.8,2025.01.17
20,MBC,MBC뉴스투데이2부,3.1,2025.01.17
