1,KBS1,일일드라마(수지맞은우리),14.1
2,KBS2,KBS스포츠축구(2026FIFA월드컵아시아한국:오만),11.2
3,KBS2,일일드라마(스캔들),8.5
4,KBS1,인간극장,8.4
5,KBS1,KBS9시뉴스,8.2
6,KBS1,아침마당,6.5
7,MBC,일일드라마(용감무쌍용수정),5.8
8,MBC,MBC뉴스데스크,5.3
9,KBS1,KBS뉴스광장2부,5.1
10,SBS,신발벗고돌싱포맨,4.8
11,KBS1,6시내고향,4.7
12,SBS,SBS8뉴스,4.2
13,KBS1,이웃집찰스,3.8
14,KBS2,2TV생생정보,3.6
15,KBS1,KBS뉴스7,3.3
16,KBS1,KBS뉴스930,3.1
17,KBS1,시사기획창,3.0
18,KBS1,KBS뉴스광장1부,2.8
19,KBS1,KBS뉴스5,2.5
20,KBS2,KBS재난방송센터<재>,2.4
