1,KBS2,특별기획주말드라마(다리미패밀리),16.2,2024.11.30
2,SBS,금토드라마(열혈사제2),12.1,2024.11.30
3,KBS2,불후의명곡,5.9,2024.11.30
4,MBC,MBC뉴스데스크,5.7,2024.11.30
4,MBC,금토드라마(지금거신전화는),5.7,2024.11.30
6,KBS1,동네한바퀴,5.6,2024.11.30
6,KBS1,KBS9시뉴스,5.6,2024.11.30
8,KBS2,살림하는남자들,5.5,2024.11.30
9,KBS1,시니어토크쇼황금연못,5.1,2024.11.30
10,KBS1,KBS뉴스(09:30),5.0,2024.11.30
11,MBC,놀면뭐하니,4.6,2024.11.30
12,KBS1,남북의창,4.5,2024.11.30
12,SBS,금토드라마(열혈사제2<재>),4.5,2024.11.30
12,KBS1,동행,4.5,2024.11.30
15,KBS1,걸어서세계속으로,4.4,2024.11.30
16,KBS1,KBS뉴스(19:00),4.0,2024.11.30
17,KBS1,KBS뉴스광장2부,3.9,2024.11.30
18,SBS,그것이알고싶다,3.8,2024.11.30
18,KBS1,팔도밥상,3.8,2024.11.30
20,KBS1,특파원보고세계는지금,3.6,2024.11.30
