1,KBS1,일일드라마(결혼하자맹꽁아),13.4,2025.03.19
2,KBS2,일일드라마(신데렐라게임),11.7,2025.03.19
3,KBS1,인간극장,8.8,2025.03.19
4,KBS1,아침마당,7.9,2025.03.19
5,MBC,MBC뉴스데스크,7.7,2025.03.19
6,KBS1,KBS9시뉴스,7.5,2025.03.19
7,MBC,일일드라마(친절한선주씨),6.2,2025.03.19
8,KBS1,6시내고향,5.9,2025.03.19
9,KBS1,KBS뉴스광장2부,5.3,2025.03.19
10,KBS1,KBS뉴스930,4.8,2025.03.19
11,SBS,골때리는그녀들G리그,4.5,2025.03.19
12,KBS1,KBS뉴스7,4.2,2025.03.19
13,KBS2,2TV생생정보,4.1,2025.03.19
14,KBS2,슈퍼맨이돌아왔다,3.4,2025.03.19
15,SBS,SBS8뉴스,3.3,2025.03.19
15,MBC,황금어장라디오스타,3.3,2025.03.19
17,KBS1,생로병사의비밀,3.2,2025.03.19
18,MBC,MBC뉴스투데이2부,2.8,2025.03.19
18,SBS,모닝와이드3부,2.8,2025.03.19
20,KBS2,수목시트콤(빌런의나라),2.7,2025.03.19
