1,KBS1,일일드라마(수지맞은우리),14.1
2,KBS1,인간극장,8.6
3,KBS1,KBS9시뉴스,8.5
3,KBS2,일일드라마(스캔들),8.5
5,KBS1,아침마당,7.5
6,KBS1,6시내고향,7.2
7,MBC,푹쉬면다행이야,5.9
7,KBS1,KBS뉴스광장2부,5.9
9,MBC,MBC뉴스데스크,5.7
10,KBS1,우리말겨루기,5.4
11,MBC,일일드라마(용감무쌍용수정),5.3
12,SBS,생활의달인,5.1
13,KBS1,가요무대,4.9
14,KBS1,KBS뉴스930,4.7
15,SBS,동상이몽2너는내운명,4.6
16,KBS1,KBS뉴스7,4.5
17,SBS,SBS8뉴스,4.2
18,KBS2,2TV생생정보,3.7
19,KBS1,무엇이든물어보세요<재>,3.2
19,KBS1,동물의왕국,3.2
