1,KBS1,일일드라마(수지맞은우리),13.5,2024.07.24
2,KBS1,인간극장,8.1,2024.07.24
2,KBS2,일일드라마(스캔들),8.1,2024.07.24
4,KBS1,아침마당,7.9,2024.07.24
5,KBS1,KBS9시뉴스,7.8,2024.07.24
6,KBS1,KBS뉴스광장2부,5.6,2024.07.24
7,MBC,MBC뉴스데스크,5.3,2024.07.24
8,SBS,골때리는그녀들세계관의확장,5.2,2024.07.24
9,KBS1,6시내고향,4.9,2024.07.24
10,MBC,일일드라마(용감무쌍용수정),4.6,2024.07.24
11,KBS1,KBS뉴스930,4.5,2024.07.24
12,MBC,황금어장라디오스타,4.1,2024.07.24
12,KBS1,생로병사의비밀,4.1,2024.07.24
14,SBS,SBS8뉴스,3.6,2024.07.24
15,KBS1,KBS뉴스7,3.2,2024.07.24
16,KBS1,팔도밥상스페셜,3.1,2024.07.24
17,KBS1,KBS뉴스광장1부,2.8,2024.07.24
18,KBS2,2TV생생정보,2.7,2024.07.24
18,KBS1,1988-2024대작전X10,2.7,2024.07.24
20,KBS1,KBS뉴스5,2.6,2024.07.24
