1,KBS1,일일드라마(결혼하자맹꽁아),11.9,2024.11.15
2,SBS,금토드라마(열혈사제2),10.7,2024.11.15
3,MBC,금토드라마(이토록친밀한배신자),9.6,2024.11.15
4,KBS2,일일드라마(스캔들),9.0,2024.11.15
5,KBS1,인간극장,7.5,2024.11.15
6,MBC,일일드라마(용감무쌍용수정),7.1,2024.11.15
6,MBC,나혼자산다,7.1,2024.11.15
8,KBS1,KBS9시뉴스,6.8,2024.11.15
9,MBC,MBC뉴스데스크,6.4,2024.11.15
10,KBS1,6시내고향,6.2,2024.11.15
11,KBS1,아침마당,5.8,2024.11.15
12,KBS1,KBS뉴스광장2부,4.7,2024.11.15
13,SBS,궁금한이야기Y,4.1,2024.11.15
13,KBS1,KBS뉴스7,4.1,2024.11.15
15,SBS,SBS8뉴스,3.8,2024.11.15
16,KBS1,KBS뉴스930,3.4,2024.11.15
16,KBS2,2TV생생정보,3.4,2024.11.15
16,KBS1,박원숙의같이삽시다스페셜,3.4,2024.11.15
19,MBC,금토드라마(이토록친밀한배신자<재>),3.1,2024.11.15
19,KBS2,신상출시편스토랑,3.1,2024.11.15
