1,KBS1,일일드라마(결혼하자맹꽁아),13.9,2025.02.05
2,KBS2,일일드라마(신데렐라게임),11.2,2025.02.05
3,MBC,MBC뉴스데스크,9.5,2025.02.05
4,KBS1,아침마당,8.8,2025.02.05
5,KBS1,인간극장,8.4,2025.02.05
6,KBS1,KBS9시뉴스,7.9,2025.02.05
7,KBS1,6시내고향,6.6,2025.02.05
8,MBC,일일드라마(친절한선주씨),6.5,2025.02.05
9,KBS1,KBS뉴스930,5.7,2025.02.05
10,SBS,골때리는그녀들G리그,5.5,2025.02.05
11,KBS2,2TV생생정보,5.3,2025.02.05
12,KBS1,KBS뉴스7,5.1,2025.02.05
13,MBC,황금어장라디오스타,4.9,2025.02.05
14,KBS1,KBS뉴스광장2부,4.4,2025.02.05
15,KBS1,생로병사의비밀,4.2,2025.02.05
16,SBS,SBS8뉴스,3.9,2025.02.05
17,KBS2,슈퍼맨이돌아왔다,3.7,2025.02.05
18,KBS1,우리집금송아지,3.4,2025.02.05
19,KBS1,무엇이든물어보세요<재>,3.3,2025.02.05
20,MBC,선을넘는클래스,3.2,2025.02.05
