1,KBS1,일일드라마(수지맞은우리),14.0,2024.09.05
2,SBS,SBS스포츠축구(2026북중미월드컵한국:팔레스타인),13.5,2024.09.05
3,KBS1,인간극장,8.3,2024.09.05
4,KBS2,일일드라마(스캔들),8.2,2024.09.05
5,KBS1,아침마당,6.4,2024.09.05
6,MBC,일일드라마(용감무쌍용수정),6.1,2024.09.05
7,KBS1,KBS9시뉴스,5.8,2024.09.05
8,KBS1,KBS뉴스광장2부,5.2,2024.09.05
9,KBS1,6시내고향,4.9,2024.09.05
9,MBC,MBC뉴스데스크,4.9,2024.09.05
11,KBS1,한국인의밥상,4.3,2024.09.05
12,KBS2,2TV생생정보,4.2,2024.09.05
13,MBC,구해줘홈즈,3.8,2024.09.05
14,MBC,실화탐사대,3.7,2024.09.05
15,SBS,꼬리에꼬리를무는그날이야기,3.6,2024.09.05
16,KBS1,KBS뉴스930,3.2,2024.09.05
17,KBS2,박원숙의같이삽시다,2.9,2024.09.05
17,KBS1,다큐인사이트(방송의날기획지금여기우리),2.9,2024.09.05
19,KBS1,KBS뉴스광장1부,2.6,2024.09.05
19,KBS2,수목드라마(완벽한가족),2.6,2024.09.05
