1,KBS1,일일드라마(수지맞은우리),12.7,2024.07.05
2,SBS,금토드라마(커넥션),11.0,2024.07.05
3,KBS1,인간극장,7.7,2024.07.05
4,MBC,나혼자산다,7.3,2024.07.05
5,KBS2,일일드라마(스캔들),7.2,2024.07.05
6,KBS1,KBS9시뉴스,6.5,2024.07.05
7,KBS1,아침마당,5.7,2024.07.05
8,KBS1,KBS뉴스광장2부,5.6,2024.07.05
9,MBC,MBC뉴스데스크,5.2,2024.07.05
10,SBS,궁금한이야기Y,4.9,2024.07.05
10,MBC,일일드라마(용감무쌍용수정),4.9,2024.07.05
12,KBS1,6시내고향,4.7,2024.07.05
13,KBS1,KBS뉴스7,3.7,2024.07.05
14,KBS1,KBS뉴스광장1부,3.5,2024.07.05
15,KBS1,KBS뉴스930,3.4,2024.07.05
15,MBC,금토드라마(나는돈가스가싫어요),3.4,2024.07.05
17,SBS,SBS8뉴스,3.2,2024.07.05
18,SBS,모닝와이드3부,2.8,2024.07.05
19,KBS1,스카우트5얼리어잡터,2.7,2024.07.05
20,KBS2,신상출시편스토랑,2.6,2024.07.05
