1,KBS1,인간극장,8.9,2024.07.30
2,KBS1,아침마당,6.8,2024.07.30
3,MBC,2024파리올림픽,6.3,2024.07.30
4,KBS1,KBS뉴스광장2부,6.1,2024.07.30
5,KBS1,KBS9시뉴스,5.6,2024.07.30
6,SBS,SBS파리2024,5.5,2024.07.30
7,KBS1,2024파리올림픽,5.2,2024.07.30
8,KBS1,KBS뉴스930,4.7,2024.07.30
9,MBC,MBC뉴스데스크,4.2,2024.07.30
10,SBS,SBS8뉴스,3.6,2024.07.30
10,KBS1,KBS뉴스광장1부,3.6,2024.07.30
12,SBS,SBS파리2024,3.5,2024.07.30
13,KBS2,여기는파리,3.3,2024.07.30
14,KBS1,걸어서세계속으로<재>,3.2,2024.07.30
15,KBS1,2024파리올림픽,3.0,2024.07.30
16,SBS,SBS파리2024,2.7,2024.07.30
16,MBC,MBC뉴스투데이,2.7,2024.07.30
16,MBC,생방송오늘아침,2.7,2024.07.30
19,KBS1,KBS뉴스12,2.6,2024.07.30
20,KBS2,여기는파리,2.5,2024.07.30
