1,KBS1,일일드라마(결혼하자맹꽁아),12.3,2024.11.28
2,KBS2,일일드라마(스캔들),9.6,2024.11.28
3,KBS1,인간극장,8.4,2024.11.28
4,KBS1,KBS9시뉴스,7.4,2024.11.28
5,MBC,MBC뉴스데스크,6.8,2024.11.28
6,KBS1,6시내고향,6.4,2024.11.28
7,KBS1,아침마당,6.2,2024.11.28
8,KBS1,KBS뉴스광장2부,6.0,2024.11.28
9,KBS1,KBS뉴스7,5.4,2024.11.28
10,MBC,일일드라마(친절한선주씨),4.8,2024.11.28
11,KBS1,한국인의밥상,4.5,2024.11.28
12,KBS1,KBS뉴스930,4.4,2024.11.28
13,KBS2,2TV생생정보,4.3,2024.11.28
13,KBS2,박원숙의같이삽시다,4.3,2024.11.28
15,SBS,SBS8뉴스,4.2,2024.11.28
16,MBC,실화탐사대,4.1,2024.11.28
17,SBS,와진짜세상에이런일이,3.7,2024.11.28
18,KBS1,KBS뉴스5,3.3,2024.11.28
19,KBS2,수목드라마(페이스미),3.2,2024.11.28
19,KBS1,동물의왕국,3.2,2024.11.28
