1,KBS2,특별기획주말드라마(다리미패밀리),15.4,2024.12.28
2,MBC,MBC뉴스데스크,8.1,2024.12.28
3,MBC,금토드라마(지금거신전화는),7.5,2024.12.28
4,KBS2,불후의명곡,5.8,2024.12.28
5,KBS2,살림하는남자들,5.7,2024.12.28
6,KBS1,KBS9시뉴스,5.6,2024.12.28
7,KBS1,동네한바퀴,5.3,2024.12.28
8,MBC,놀면뭐하니,5.0,2024.12.28
9,KBS1,걸어서세계속으로,4.8,2024.12.28
10,KBS1,KBS뉴스(09:30),4.5,2024.12.28
10,KBS1,시니어토크쇼황금연못,4.5,2024.12.28
12,MBC,나혼자산다스페셜,3.9,2024.12.28
13,KBS1,팔도밥상,3.7,2024.12.28
14,KBS1,남북의창,3.6,2024.12.28
15,SBS,성시경WITHFRIENDS자오늘은,3.5,2024.12.28
16,SBS,2024SBS트롯대전,3.4,2024.12.28
17,KBS1,동행,3.3,2024.12.28
18,KBS1,KBS뉴스광장2부,3.2,2024.12.28
19,KBS1,동물의왕국,3.1,2024.12.28
20,SBS,SBS8뉴스,3.0,2024.12.28
